time,signal_1,signal_2,unc
3.800000000000000000e+01,2.998135175129530872e+00,1.227081157315917892e+01,3.059182333962510825e+00
3.805000000000000426e+01,1.009967665516906532e+00,1.045586262830277136e+01,3.061891784401935546e+00
3.810000000000000142e+01,3.382309640392655581e-02,1.236962475453598387e+01,3.064601234841359378e+00
3.814999999999999858e+01,-5.107836967123304817e+00,1.161989853320896771e+01,3.067310685280783655e+00
3.820000000000000284e+01,-3.891716869453667904e+00,1.448129440739978335e+01,3.070020135720208376e+00
3.825000000000000000e+01,-3.717904024063419577e+00,9.438388308501320267e+00,3.072729586159632653e+00
3.830000000000000426e+01,-7.046488658294223661e+00,7.625907869908083114e+00,3.075439036599057374e+00
3.835000000000000142e+01,-5.213482961934429838e+00,1.364967369932893249e+01,3.078148487038481207e+00
3.840000000000000568e+01,-5.168160830009581375e+00,1.241435445132014692e+01,3.080857937477905928e+00
3.845000000000000284e+01,-7.272379821715005299e+00,1.272275694678918079e+01,3.083567387917330205e+00
3.850000000000000000e+01,-4.760923582128540055e+00,6.962942204545630176e+00,3.086276838356754482e+00
3.855000000000000426e+01,-5.068152833942185964e+00,1.013716948046217503e+01,3.088986288796178759e+00
3.860000000000000142e+01,-3.984771146200179803e+00,9.886356513311966410e+00,3.091695739235603035e+00
3.865000000000000568e+01,5.639049831954123793e-02,9.673495300397764396e+00,3.094405189675027756e+00
3.870000000000000284e+01,3.620742948056585586e+00,4.661222548424845513e+00,3.097114640114452033e+00
3.875000000000000000e+01,4.970097615482945486e+00,9.310097853411742008e+00,3.099824090553876310e+00
3.880000000000000426e+01,5.027085141819444658e+00,8.916859085108715277e+00,3.102533540993300587e+00
3.885000000000000142e+01,5.592620267870074713e+00,7.557669814546659204e+00,3.105242991432724864e+00
3.890000000000000568e+01,3.302372151616489226e+00,7.626590930323756012e+00,3.107952441872149585e+00
3.895000000000000284e+01,3.659434913111575760e+00,1.066263503120189782e+01,3.110661892311573862e+00
3.900000000000000000e+01,5.339681314848951921e+00,8.365015564283222460e+00,3.113371342750998139e+00
3.905000000000000426e+01,5.228468557237897940e+00,5.079964668060621413e+00,3.116080793190422416e+00
3.910000000000000142e+01,2.788857197295500523e+00,6.565369332716138651e+00,3.118790243629846692e+00
3.915000000000000568e+01,2.659819704796923645e+00,5.659139738135807285e+00,3.121499694069271413e+00
3.920000000000000284e+01,-2.517358284982129657e+00,7.653527413282392722e+00,3.124209144508695690e+00
3.925000000000000000e+01,-2.401136276733539798e+00,5.562849720911827944e+00,3.126918594948119523e+00
3.930000000000000426e+01,-6.272869694636195703e+00,5.600272561576105090e+00,3.129628045387544244e+00
3.935000000000000142e+01,-3.725584419616213339e+00,7.221597377317005240e+00,3.132337495826968521e+00
3.940000000000000568e+01,-7.219288447496870376e+00,4.929870616532014971e+00,3.135046946266393242e+00
3.945000000000000284e+01,-1.142273599042865229e+01,4.493386053577948402e+00,3.137756396705817519e+00
3.950000000000000000e+01,-1.195906692777007407e+01,7.123006453963743212e+00,3.140465847145241352e+00
3.955000000000000426e+01,-8.529579152965810707e+00,4.927533226849387660e+00,3.143175297584666072e+00
3.960000000000000142e+01,-1.045053048421662467e+01,5.130096901435363677e+00,3.145884748024090349e+00
3.965000000000000568e+01,-1.079869428233064532e+01,1.053070878794286003e+01,3.148594198463515070e+00
3.970000000000000284e+01,-8.688609963726856122e+00,9.733072452734358393e+00,3.151303648902938903e+00
3.975000000000000000e+01,-6.154938112701597852e+00,7.765623205696208231e+00,3.154013099342363180e+00
3.980000000000000426e+01,-6.009107082372453945e+00,6.705381411082024457e+00,3.156722549781787901e+00
3.985000000000000142e+01,-6.022026444589279492e+00,7.810827396630291908e+00,3.159432000221212178e+00
3.990000000000000568e+01,-1.831654756174337706e+00,8.189314110283451242e+00,3.162141450660636455e+00
3.995000000000000284e+01,3.810265674205310482e+00,1.064474612457918745e+01,3.164850901100060732e+00
4.000000000000000000e+01,-3.729750750792528713e-01,1.040593628138602789e+01,3.167560351539485008e+00
4.005000000000000426e+01,1.935653959884060971e+00,8.081705249795932744e+00,3.170269801978909729e+00
4.010000000000000142e+01,5.777339273795158547e+00,1.061802064178018412e+01,3.172979252418334006e+00
4.015000000000000568e+01,9.215757299387496104e+00,1.308706642126086805e+01,3.175688702857758283e+00
4.020000000000000284e+01,1.187243772238078954e+01,9.729652600327440837e+00,3.178398153297182560e+00
4.025000000000000000e+01,1.020332077889210609e+01,1.092834566535067964e+01,3.181107603736606837e+00
4.030000000000000426e+01,6.974561822568566605e+00,8.806987825758810118e+00,3.183817054176031558e+00
4.035000000000000142e+01,8.300162039392859015e+00,1.046725406763812316e+01,3.186526504615455835e+00
4.040000000000000568e+01,6.342735412660730709e+00,1.277427196530113918e+01,3.189235955054880112e+00
4.045000000000000284e+01,5.952204985432336670e+00,1.453138483295725081e+01,3.191945405494304389e+00
4.050000000000000000e+01,2.778751487439803380e+00,1.096843246123344962e+01,3.194654855933728665e+00
4.055000000000000426e+01,6.858169406486718245e-01,1.404099055162618015e+01,3.197364306373153386e+00
4.060000000000000142e+01,-6.360209039994724201e-01,1.111327726037906238e+01,3.200073756812577219e+00
4.065000000000000568e+01,-1.819612333988582131e+00,1.202296752545600000e+01,3.202783207252001940e+00
4.070000000000000284e+01,-5.652836393555576322e+00,1.242124250614085668e+01,3.205492657691426217e+00
4.075000000000000000e+01,-3.593647177899855993e+00,1.162902809930678316e+01,3.208202108130850494e+00
4.080000000000000426e+01,-6.521185363532864265e+00,1.226081679416531145e+01,3.210911558570275215e+00
4.085000000000000142e+01,-4.296616104123643254e+00,1.208510626236994767e+01,3.213621009009699048e+00
4.090000000000000568e+01,-6.887513734241767160e+00,1.513651688660869077e+01,3.216330459449123769e+00
4.095000000000000284e+01,-2.244225392604894065e+00,1.195678625883664736e+01,3.219039909888548046e+00
4.100000000000000000e+01,-1.076066607158588928e+00,1.599187919370111821e+01,3.221749360327972322e+00
4.105000000000000426e+01,-3.594822452914948396e+00,1.016578379074585214e+01,3.224458810767396599e+00
4.110000000000000142e+01,-1.239501918421316073e+00,1.670087261774330400e+01,3.227168261206820876e+00
4.115000000000000568e+01,4.188114284131900789e+00,8.424008225930922578e+00,3.229877711646245597e+00
4.120000000000000284e+01,3.346066054338553197e+00,1.239469013925291385e+01,3.232587162085669874e+00
4.125000000000000000e+01,7.045397957608701134e+00,1.378420293640030536e+01,3.235296612525094151e+00
4.130000000000000426e+01,7.796691083229847052e+00,9.891568979536144113e+00,3.238006062964518428e+00
4.135000000000000142e+01,7.238168894129196396e+00,1.015190744733021688e+01,3.240715513403942705e+00
4.140000000000000568e+01,7.002419227479103725e+00,9.209268893623580254e+00,3.243424963843367426e+00
4.145000000000000284e+01,7.815850375981773901e+00,1.194923834300301024e+01,3.246134414282791703e+00
4.150000000000000000e+01,6.588160655520227671e+00,1.261959712856684490e+01,3.248843864722215535e+00
4.155000000000000426e+01,6.891512173794528628e+00,1.172068170573655976e+01,3.251553315161640256e+00
4.160000000000000142e+01,3.299657565246664426e+00,6.456471703450214150e+00,3.254262765601064533e+00
4.165000000000000568e+01,5.830906434009055950e+00,9.652414047946473730e+00,3.256972216040489254e+00
4.170000000000000284e+01,2.082961244335364448e+00,1.225326206738670010e+01,3.259681666479913531e+00
4.175000000000000000e+01,2.605258965397561077e+00,1.097776286115670530e+01,3.262391116919337364e+00
4.180000000000000426e+01,-8.098933729735209308e-01,7.918780504770777107e+00,3.265100567358762085e+00
4.185000000000000142e+01,-2.780819610540380182e+00,9.293664669109858778e+00,3.267810017798186362e+00
4.190000000000000568e+01,-7.875523165890946586e+00,7.897497324087306758e+00,3.270519468237611083e+00
4.195000000000000284e+01,-9.387183368906176995e+00,1.193377005276003189e+01,3.273228918677034915e+00
4.200000000000000000e+01,-9.936935479392705162e+00,9.523768658162138578e+00,3.275938369116459192e+00
4.205000000000000426e+01,-1.082453436341081421e+01,9.317787749289259125e+00,3.278647819555883913e+00
4.210000000000000142e+01,-1.157757176293222656e+01,6.822190427285714343e+00,3.281357269995308190e+00
4.215000000000000568e+01,-1.071470413160254154e+01,7.736485681608712639e+00,3.284066720434732911e+00
4.220000000000000284e+01,-9.022191804778007196e+00,4.600580030160847045e+00,3.286776170874156744e+00
4.225000000000000000e+01,-1.064886592378020680e+01,4.684483786375766456e+00,3.289485621313581021e+00
4.230000000000000426e+01,-6.410705146641766383e+00,8.934724149636869228e+00,3.292195071753005742e+00
4.235000000000000142e+01,-5.908780232808184429e+00,7.708927268961891066e+00,3.294904522192430019e+00
4.240000000000000568e+01,-3.154226099112982240e+00,8.177017103530245024e+00,3.297613972631854296e+00
4.245000000000000284e+01,-4.378038438572765756e+00,6.228573810789828968e+00,3.300323423071278572e+00
4.250000000000000000e+01,3.116704155118480646e+00,1.177127629456978752e+01,3.303032873510702849e+00
4.255000000000000426e+01,2.819534097088503444e+00,5.146800154103073233e+00,3.305742323950127570e+00
4.260000000000000142e+01,2.569893884062248723e+00,7.840570114710638805e+00,3.308451774389551847e+00
4.265000000000000568e+01,6.632858375328869016e+00,9.177366388349684101e+00,3.311161224828976124e+00
4.270000000000000284e+01,4.438016152278224880e+00,5.691667249301505471e+00,3.313870675268400401e+00
4.275000000000000000e+01,6.575358085132099184e+00,9.352131092508933818e+00,3.316580125707824678e+00
4.280000000000000426e+01,8.543052066493867613e+00,8.692793318943765613e+00,3.319289576147249399e+00
4.285000000000000142e+01,6.789225060820998969e+00,9.198899339132363906e+00,3.321999026586673232e+00
4.290000000000000568e+01,5.178519865686736168e+00,6.444269586438046815e+00,3.324708477026097952e+00
4.295000000000000284e+01,2.140779889428833904e+00,8.477165657971855950e+00,3.327417927465522229e+00
4.300000000000000000e+01,7.438728936430180072e-01,9.290445228365449282e+00,3.330127377904946506e+00
4.305000000000000426e+01,3.079612375403710800e-01,1.012283015103377082e+01,3.332836828344371227e+00
4.310000000000000142e+01,-3.388866475059231664e+00,9.278988142473979295e+00,3.335546278783795060e+00
4.315000000000000568e+01,-6.753112576937573053e+00,1.231910695579005477e+01,3.338255729223219781e+00
4.320000000000000284e+01,-8.155012485655719345e+00,9.350215239373715903e+00,3.340965179662644058e+00
4.325000000000000000e+01,-4.057292195138958668e+00,1.208040307102304567e+01,3.343674630102068335e+00
4.330000000000000426e+01,-6.336211004258267998e+00,1.276070918229450513e+01,3.346384080541492612e+00
4.335000000000000142e+01,-6.960659235463912076e+00,1.248623141279047211e+01,3.349093530980916888e+00
4.340000000000000568e+01,-5.235213437509783851e+00,6.724310738648614283e+00,3.351802981420341609e+00
4.345000000000000284e+01,-5.414887596826347682e+00,1.099376586223753982e+01,3.354512431859765886e+00
4.350000000000000000e+01,-2.128100501824346846e+00,1.038077809177893407e+01,3.357221882299190163e+00
4.355000000000000426e+01,-3.263343282984601856e+00,1.002844462366394573e+01,3.359931332738614440e+00
4.360000000000000142e+01,-1.213619482375825509e+00,1.626394818878943482e+01,3.362640783178038717e+00
4.365000000000000568e+01,1.882074877679927427e+00,1.511551668241267699e+01,3.365350233617463438e+00
4.370000000000000284e+01,1.772429224729446195e+00,1.428945884031010038e+01,3.368059684056887715e+00
4.375000000000000000e+01,7.426864873708629133e+00,9.941121090764683643e+00,3.370769134496311992e+00
4.380000000000000426e+01,6.121509060630883070e+00,1.044937480801457141e+01,3.373478584935736269e+00
4.385000000000000142e+01,5.574885884376324263e+00,1.249670772263710816e+01,3.376188035375160545e+00
4.390000000000000568e+01,8.081508979538963189e+00,1.306571708428589140e+01,3.378897485814585266e+00
4.395000000000000284e+01,9.967809016083613471e+00,1.059999097742644913e+01,3.381606936254009543e+00
4.400000000000000000e+01,1.213485559744443343e+01,1.255766163319710493e+01,3.384316386693433376e+00
4.405000000000000426e+01,1.288670751731555697e+01,1.296456438583863857e+01,3.387025837132858097e+00
4.410000000000000142e+01,1.133454706933727429e+01,1.320006005048948516e+01,3.389735287572282374e+00
4.415000000000000568e+01,8.670005122107479423e+00,1.127780355410545354e+01,3.392444738011707095e+00
4.420000000000000284e+01,8.401537127435954488e+00,1.357072451526388690e+01,3.395154188451130928e+00
4.425000000000000000e+01,5.367731249357036383e+00,1.351057834671258107e+01,3.397863638890555205e+00
4.430000000000000426e+01,3.813599922277695065e-01,1.317872981626719664e+01,3.400573089329979926e+00
4.435000000000000142e+01,2.207659903036800042e+00,1.221198220261754841e+01,3.403282539769404202e+00
4.440000000000000568e+01,-3.299855152346370168e+00,1.398306350362909356e+01,3.405991990208828923e+00
4.445000000000000284e+01,-1.782170312618669428e+00,5.861132250522794074e+00,3.408701440648252756e+00
4.450000000000000000e+01,-2.085187539380717325e+00,1.084334895983272240e+01,3.411410891087677033e+00
4.455000000000000426e+01,-6.432890997810605249e+00,1.277728003109584698e+01,3.414120341527101754e+00
4.460000000000000142e+01,-6.669197590406771070e+00,1.114195852680748722e+01,3.416829791966526031e+00
4.465000000000000568e+01,-7.403456798716247178e+00,7.701856779843770262e+00,3.419539242405950308e+00
4.470000000000000284e+01,-7.632261174482521504e+00,9.572095917650786490e+00,3.422248692845374585e+00
4.475000000000000000e+01,-7.775799481283970138e+00,1.342336998709260421e+01,3.424958143284798862e+00
4.480000000000000426e+01,-4.026039737779592897e+00,9.136293312836659908e+00,3.427667593724223583e+00
4.485000000000000142e+01,-3.492657750601757982e+00,5.619882162689040506e+00,3.430377044163647859e+00
4.490000000000000568e+01,-1.607912432277411874e+00,9.951097622342684801e+00,3.433086494603072136e+00
4.495000000000000284e+01,-4.473956407107083921e-02,4.772310701131042165e+00,3.435795945042496413e+00
4.500000000000000000e+01,-2.529791139643890574e+00,8.315763081496598375e+00,3.438505395481920690e+00
4.505000000000000426e+01,8.094696354673384775e+00,9.389647061942657302e+00,3.441214845921345411e+00
4.510000000000000142e+01,2.695442363185629908e+00,9.295602991672573978e+00,3.443924296360769688e+00
4.515000000000000568e+01,5.393274524132474212e+00,9.156318616838820645e+00,3.446633746800193965e+00
4.520000000000000284e+01,6.922120743550614463e+00,7.137852714980776447e+00,3.449343197239618242e+00
4.525000000000000000e+01,5.808351175284687251e+00,9.965837362345398631e+00,3.452052647679042519e+00
4.530000000000000426e+01,4.872193481930596093e+00,8.104693705302157269e+00,3.454762098118467240e+00
4.535000000000000142e+01,3.415437160906278802e+00,7.970013874291445255e+00,3.457471548557891072e+00
4.540000000000000568e+01,2.085897875291008674e+00,8.740271414624981361e+00,3.460180998997315793e+00
4.545000000000000284e+01,1.406152486424394166e+00,9.206818732268891026e+00,3.462890449436740070e+00
4.550000000000000000e+01,-2.102646371963086125e+00,8.444440607977524493e+00,3.465599899876164347e+00
4.555000000000000426e+01,-4.669383070334199637e+00,7.694561669144542648e+00,3.468309350315589068e+00
4.560000000000000142e+01,-3.293608048302481883e+00,8.994520042074777066e+00,3.471018800755012901e+00
4.565000000000000568e+01,-8.324422461670431872e+00,7.714222633133088536e+00,3.473728251194437622e+00
4.570000000000000284e+01,-1.081796846295973680e+01,7.968278063759938412e+00,3.476437701633861899e+00
4.575000000000000000e+01,-8.524330735761994404e+00,7.619757048620640738e+00,3.479147152073286176e+00
4.580000000000000426e+01,-1.159560253108473304e+01,6.666196881550806808e+00,3.481856602512710452e+00
4.585000000000000142e+01,-7.070936379656208359e+00,7.747617891805656853e+00,3.484566052952134729e+00
4.590000000000000568e+01,-1.235608554985690155e+01,7.171286782722701147e+00,3.487275503391559450e+00
4.595000000000000284e+01,-1.233540952683960157e+01,7.789882764855915909e+00,3.489984953830983727e+00
