time_1,signal_1,time_2,signal_2,time_3,signal_3,time_4,signal_4
6.765000000000000568e+01,7.066858637006955490e+00,6.765000000000000568e+01,7.066858637006955490e+00,nan,nan,6.765000000000000568e+01,7.066858637006955490e+00
6.770000000000000284e+01,7.144389883588198487e+00,6.770000000000000284e+01,7.144389883588198487e+00,nan,nan,6.770000000000000284e+01,7.144389883588198487e+00
6.775000000000000000e+01,7.250453442513420832e+00,6.775000000000000000e+01,7.250453442513420832e+00,nan,nan,6.775000000000000000e+01,7.250453442513420832e+00
6.779999999999999716e+01,7.383989561761792331e+00,6.779999999999999716e+01,7.383989561761792331e+00,nan,nan,6.779999999999999716e+01,7.383989561761792331e+00
6.785000000000000853e+01,7.543663992571005394e+00,6.785000000000000853e+01,7.543663992571005394e+00,nan,nan,6.785000000000000853e+01,7.543663992571005394e+00
6.790000000000000568e+01,7.727881320809672161e+00,6.790000000000000568e+01,7.727881320809672161e+00,nan,nan,6.790000000000000568e+01,7.727881320809672161e+00
6.795000000000000284e+01,7.934800907828226002e+00,6.795000000000000284e+01,7.934800907828226002e+00,nan,nan,6.795000000000000284e+01,7.934800907828226002e+00
6.800000000000000000e+01,8.162355281511700866e+00,6.800000000000000000e+01,8.162355281511700866e+00,nan,nan,6.800000000000000000e+01,8.162355281511700866e+00
6.804999999999999716e+01,8.408270793777726126e+00,6.804999999999999716e+01,8.408270793777726126e+00,nan,nan,6.804999999999999716e+01,8.408270793777726126e+00
6.810000000000000853e+01,8.670090338116679618e+00,6.810000000000000853e+01,8.670090338116679618e+00,nan,nan,6.810000000000000853e+01,8.670090338116679618e+00
6.815000000000000568e+01,8.945197900187407569e+00,6.815000000000000568e+01,8.945197900187407569e+00,nan,nan,6.815000000000000568e+01,8.945197900187407569e+00
6.820000000000000284e+01,9.230844696168245989e+00,6.820000000000000284e+01,9.230844696168245989e+00,nan,nan,6.820000000000000284e+01,9.230844696168245989e+00
6.825000000000000000e+01,9.524176637696029957e+00,6.825000000000000000e+01,9.524176637696029957e+00,nan,nan,6.825000000000000000e+01,9.524176637696029957e+00
6.829999999999999716e+01,9.822262848973663196e+00,6.829999999999999716e+01,9.822262848973663196e+00,nan,nan,6.829999999999999716e+01,9.822262848973663196e+00
6.835000000000000853e+01,1.012212495111234567e+01,6.835000000000000853e+01,1.012212495111234567e+01,nan,nan,6.835000000000000853e+01,1.012212495111234567e+01
6.840000000000000568e+01,1.042076682110857000e+01,6.840000000000000568e+01,1.042076682110857000e+01,nan,nan,6.840000000000000568e+01,1.042076682110857000e+01
6.845000000000000284e+01,1.071520452811529722e+01,6.845000000000000284e+01,1.071520452811529722e+01,nan,nan,6.845000000000000284e+01,1.071520452811529722e+01
6.850000000000000000e+01,1.100249614789228225e+01,6.850000000000000000e+01,1.100249614789228225e+01,nan,nan,6.850000000000000000e+01,1.100249614789228225e+01
6.854999999999999716e+01,1.127977115754069715e+01,6.854999999999999716e+01,1.127977115754069715e+01,nan,nan,6.854999999999999716e+01,1.127977115754069715e+01
6.860000000000000853e+01,1.154425911681913952e+01,6.860000000000000853e+01,1.154425911681913952e+01,nan,nan,6.860000000000000853e+01,1.154425911681913952e+01
6.865000000000000568e+01,1.179331734946644694e+01,6.865000000000000568e+01,1.179331734946644694e+01,nan,nan,6.865000000000000568e+01,1.179331734946644694e+01
6.870000000000000284e+01,1.202445734794978804e+01,6.870000000000000284e+01,1.202445734794978804e+01,nan,nan,6.870000000000000284e+01,1.202445734794978804e+01
6.875000000000000000e+01,1.223536963780904685e+01,6.875000000000000000e+01,1.223536963780904685e+01,nan,nan,6.875000000000000000e+01,1.223536963780904685e+01
6.879999999999999716e+01,1.242394685316228120e+01,6.879999999999999716e+01,1.242394685316228120e+01,nan,nan,6.879999999999999716e+01,1.242394685316228120e+01
6.885000000000000853e+01,1.258830479280906367e+01,6.885000000000000853e+01,1.258830479280906367e+01,nan,nan,6.885000000000000853e+01,1.258830479280906367e+01
6.890000000000000568e+01,1.272680124654586464e+01,6.890000000000000568e+01,1.272680124654586464e+01,nan,nan,6.890000000000000568e+01,1.272680124654586464e+01
6.895000000000000284e+01,1.283805240358783450e+01,6.895000000000000284e+01,1.283805240358783450e+01,nan,nan,6.895000000000000284e+01,1.283805240358783450e+01
6.900000000000000000e+01,1.292094667914855322e+01,6.900000000000000000e+01,1.292094667914855322e+01,nan,nan,6.900000000000000000e+01,1.292094667914855322e+01
6.904999999999999716e+01,1.297465582102782733e+01,6.904999999999999716e+01,1.297465582102782733e+01,nan,nan,6.904999999999999716e+01,1.297465582102782733e+01
6.910000000000000853e+01,1.299864318523387752e+01,6.910000000000000853e+01,1.299864318523387752e+01,nan,nan,6.910000000000000853e+01,1.299864318523387752e+01
6.915000000000000568e+01,1.299266909795271552e+01,6.915000000000000568e+01,1.299266909795271552e+01,nan,nan,6.915000000000000568e+01,1.299266909795271552e+01
6.920000000000000284e+01,1.295679325028969231e+01,6.920000000000000284e+01,1.295679325028969231e+01,nan,nan,6.920000000000000284e+01,1.295679325028969231e+01
6.925000000000000000e+01,1.289137410185568200e+01,6.925000000000000000e+01,1.289137410185568200e+01,nan,nan,6.925000000000000000e+01,1.289137410185568200e+01
6.929999999999999716e+01,1.279706529915713986e+01,6.929999999999999716e+01,1.279706529915713986e+01,nan,nan,6.929999999999999716e+01,1.279706529915713986e+01
6.935000000000000853e+01,1.267480914457624408e+01,6.935000000000000853e+01,1.267480914457624408e+01,nan,nan,6.935000000000000853e+01,1.267480914457624408e+01
6.940000000000000568e+01,1.252582718119712624e+01,6.940000000000000568e+01,1.252582718119712624e+01,nan,nan,6.940000000000000568e+01,1.252582718119712624e+01
6.945000000000000284e+01,1.235160798755094902e+01,6.945000000000000284e+01,1.235160798755094902e+01,nan,nan,6.945000000000000284e+01,1.235160798755094902e+01
6.950000000000000000e+01,1.215389230423141598e+01,6.950000000000000000e+01,1.215389230423141598e+01,nan,nan,6.950000000000000000e+01,1.215389230423141598e+01
6.954999999999999716e+01,1.193465564099014209e+01,6.954999999999999716e+01,1.193465564099014209e+01,nan,nan,6.954999999999999716e+01,1.193465564099014209e+01
6.960000000000000853e+01,1.169608853809615567e+01,6.960000000000000853e+01,1.169608853809615567e+01,nan,nan,6.960000000000000853e+01,1.169608853809615567e+01
6.965000000000000568e+01,1.144057467918190873e+01,6.965000000000000568e+01,1.144057467918190873e+01,nan,nan,6.965000000000000568e+01,1.144057467918190873e+01
6.970000000000000284e+01,1.117066707426395666e+01,6.970000000000000284e+01,1.117066707426395666e+01,nan,nan,6.970000000000000284e+01,1.117066707426395666e+01
6.975000000000000000e+01,1.088906255091104569e+01,6.975000000000000000e+01,1.088906255091104569e+01,nan,nan,6.975000000000000000e+01,1.088906255091104569e+01
6.979999999999999716e+01,1.059857480843444044e+01,6.979999999999999716e+01,1.059857480843444044e+01,nan,nan,6.979999999999999716e+01,1.059857480843444044e+01
6.985000000000000853e+01,1.030210630433439789e+01,6.985000000000000853e+01,1.030210630433439789e+01,nan,nan,6.985000000000000853e+01,1.030210630433439789e+01
6.990000000000000568e+01,1.000261925390459616e+01,6.990000000000000568e+01,1.000261925390459616e+01,nan,nan,6.990000000000000568e+01,1.000261925390459616e+01
6.995000000000000284e+01,9.703106032755592025e+00,6.995000000000000284e+01,9.703106032755592025e+00,nan,nan,6.995000000000000284e+01,9.703106032755592025e+00
7.000000000000000000e+01,9.406559277987195600e+00,7.000000000000000000e+01,9.406559277987195600e+00,nan,nan,7.000000000000000000e+01,9.406559277987195600e+00
7.004999999999999716e+01,9.115941986747728265e+00,7.004999999999999716e+01,9.115941986747728265e+00,nan,nan,7.004999999999999716e+01,9.115941986747728265e+00
7.010000000000000853e+01,8.834157910945870995e+00,7.010000000000000853e+01,8.834157910945870995e+00,nan,nan,7.010000000000000853e+01,8.834157910945870995e+00
7.015000000000000568e+01,8.564022543921765873e+00,7.015000000000000568e+01,8.564022543921765873e+00,nan,nan,7.015000000000000568e+01,8.564022543921765873e+00
7.020000000000000284e+01,8.308234988967756252e+00,7.020000000000000284e+01,8.308234988967756252e+00,nan,nan,7.020000000000000284e+01,8.308234988967756252e+00
7.025000000000000000e+01,8.069350990780815636e+00,7.025000000000000000e+01,8.069350990780815636e+00,nan,nan,7.025000000000000000e+01,8.069350990780815636e+00
7.029999999999999716e+01,7.849757399306276362e+00,7.029999999999999716e+01,7.849757399306276362e+00,nan,nan,7.029999999999999716e+01,7.849757399306276362e+00
7.035000000000000853e+01,7.651648321122110019e+00,7.035000000000000853e+01,7.651648321122110019e+00,nan,nan,7.035000000000000853e+01,7.651648321122110019e+00
7.040000000000000568e+01,7.477003196651490491e+00,7.040000000000000568e+01,7.477003196651490491e+00,nan,nan,7.040000000000000568e+01,7.477003196651490491e+00
7.045000000000000284e+01,7.327567022248064887e+00,7.045000000000000284e+01,7.327567022248064887e+00,nan,nan,7.045000000000000284e+01,7.327567022248064887e+00
7.050000000000000000e+01,7.204832914769440322e+00,7.050000000000000000e+01,7.204832914769440322e+00,nan,nan,7.050000000000000000e+01,7.204832914769440322e+00
7.054999999999999716e+01,7.110027192847040212e+00,7.054999999999999716e+01,7.110027192847040212e+00,nan,nan,7.054999999999999716e+01,7.110027192847040212e+00
7.060000000000000853e+01,7.044097123915696201e+00,7.060000000000000853e+01,7.044097123915696201e+00,nan,nan,7.060000000000000853e+01,7.044097123915696201e+00
7.065000000000000568e+01,7.007701459430621505e+00,nan,nan,7.065000000000000568e+01,7.007701459430621505e+00,nan,nan
7.070000000000000284e+01,7.001203852840522046e+00,nan,nan,7.070000000000000284e+01,7.001203852840522046e+00,nan,nan
7.075000000000000000e+01,7.024669226082624007e+00,nan,nan,7.075000000000000000e+01,7.024669226082624007e+00,nan,nan
7.079999999999999716e+01,7.077863120904111405e+00,nan,nan,7.079999999999999716e+01,7.077863120904111405e+00,nan,nan
7.085000000000000853e+01,7.160254041491520560e+00,nan,nan,7.085000000000000853e+01,7.160254041491520560e+00,nan,nan
7.090000000000000568e+01,7.271018765001112882e+00,nan,nan,7.090000000000000568e+01,7.271018765001112882e+00,nan,nan
7.095000000000000284e+01,7.409050566929548332e+00,nan,nan,7.095000000000000284e+01,7.409050566929548332e+00,nan,nan
7.100000000000000000e+01,7.572970279139207506e+00,nan,nan,7.100000000000000000e+01,7.572970279139207506e+00,nan,nan
7.104999999999999716e+01,7.761140070050342565e+00,nan,nan,7.104999999999999716e+01,7.761140070050342565e+00,nan,nan
7.110000000000000853e+01,7.971679809312897547e+00,nan,nan,7.110000000000000853e+01,7.971679809312897547e+00,nan,nan
7.115000000000000568e+01,8.202485853447225139e+00,nan,nan,7.115000000000000568e+01,8.202485853447225139e+00,nan,nan
7.120000000000000284e+01,8.451252064754726234e+00,nan,nan,7.120000000000000284e+01,8.451252064754726234e+00,nan,nan
7.125000000000000000e+01,8.715492853483194580e+00,nan,nan,7.125000000000000000e+01,8.715492853483194580e+00,nan,nan
7.129999999999999716e+01,8.992568013018047424e+00,nan,nan,7.129999999999999716e+01,8.992568013018047424e+00,nan,nan
7.135000000000000853e+01,9.279709099954166263e+00,nan,nan,7.135000000000000853e+01,9.279709099954166263e+00,nan,nan
7.140000000000000568e+01,9.574047095466944768e+00,nan,nan,7.140000000000000568e+01,9.574047095466944768e+00,nan,nan
7.145000000000000284e+01,9.872641071600506635e+00,nan,nan,7.145000000000000284e+01,9.872641071600506635e+00,nan,nan
7.150000000000000000e+01,1.017250757604737288e+01,nan,nan,7.150000000000000000e+01,1.017250757604737288e+01,nan,nan
7.154999999999999716e+01,1.047065044181779569e+01,nan,nan,7.154999999999999716e+01,1.047065044181779569e+01,nan,nan
7.160000000000000853e+01,1.076409072395001054e+01,nan,nan,7.160000000000000853e+01,1.076409072395001054e+01,nan,nan
7.165000000000000568e+01,1.104989646414324689e+01,nan,nan,7.165000000000000568e+01,1.104989646414324689e+01,nan,nan
7.170000000000000284e+01,1.132521198591639333e+01,nan,nan,7.170000000000000284e+01,1.132521198591639333e+01,nan,nan
7.175000000000000000e+01,1.158728642758310734e+01,nan,nan,7.175000000000000000e+01,1.158728642758310734e+01,nan,nan
7.179999999999999716e+01,1.183350122795254755e+01,nan,nan,7.179999999999999716e+01,1.183350122795254755e+01,nan,nan
7.185000000000000853e+01,1.206139629012727532e+01,nan,nan,7.185000000000000853e+01,1.206139629012727532e+01,nan,nan
7.190000000000000568e+01,1.226869456197800545e+01,nan,nan,7.190000000000000568e+01,1.226869456197800545e+01,nan,nan
7.195000000000000284e+01,1.245332478769616813e+01,nan,nan,7.195000000000000284e+01,1.245332478769616813e+01,nan,nan
7.200000000000000000e+01,1.261344220309702990e+01,nan,nan,7.200000000000000000e+01,1.261344220309702990e+01,nan,nan
7.204999999999999716e+01,1.274744696789368525e+01,nan,nan,7.204999999999999716e+01,1.274744696789368525e+01,nan,nan
7.210000000000000853e+01,1.285400015077239644e+01,nan,nan,7.210000000000000853e+01,1.285400015077239644e+01,nan,nan
7.215000000000000568e+01,1.293203710755158120e+01,nan,nan,7.215000000000000568e+01,1.293203710755158120e+01,nan,nan
7.220000000000000284e+01,1.298077811875472243e+01,nan,nan,7.220000000000000284e+01,1.298077811875472243e+01,nan,nan
7.225000000000000000e+01,1.299973618030951528e+01,nan,nan,7.225000000000000000e+01,1.299973618030951528e+01,nan,nan
7.229999999999999716e+01,1.298872186953160579e+01,nan,nan,7.229999999999999716e+01,1.298872186953160579e+01,nan,nan
7.235000000000000853e+01,1.294784523777342500e+01,nan,nan,7.235000000000000853e+01,1.294784523777342500e+01,nan,nan
7.240000000000000568e+01,1.287751471082750498e+01,nan,nan,7.240000000000000568e+01,1.287751471082750498e+01,nan,nan
7.245000000000000284e+01,1.277843300807090188e+01,nan,nan,7.245000000000000284e+01,1.277843300807090188e+01,nan,nan
7.250000000000000000e+01,1.265159012112550130e+01,nan,nan,7.250000000000000000e+01,1.265159012112550130e+01,nan,nan
7.254999999999999716e+01,1.249825342218897717e+01,nan,nan,7.254999999999999716e+01,1.249825342218897717e+01,nan,nan
7.260000000000000853e+01,1.231995500087067796e+01,nan,nan,7.260000000000000853e+01,1.231995500087067796e+01,nan,nan
7.265000000000000568e+01,1.211847635605889373e+01,nan,nan,7.265000000000000568e+01,1.211847635605889373e+01,nan,nan
7.270000000000000284e+01,1.189583059577254964e+01,nan,nan,7.270000000000000284e+01,1.189583059577254964e+01,nan,nan
7.275000000000000000e+01,1.165424232285152506e+01,nan,nan,7.275000000000000000e+01,1.165424232285152506e+01,nan,nan
7.279999999999999716e+01,1.139612540746038150e+01,nan,nan,7.279999999999999716e+01,1.139612540746038150e+01,nan,nan
7.285000000000000853e+01,1.112405886849551706e+01,nan,nan,7.285000000000000853e+01,1.112405886849551706e+01,nan,nan
7.290000000000000568e+01,1.084076110488118516e+01,nan,nan,7.290000000000000568e+01,1.084076110488118516e+01,nan,nan
7.295000000000000284e+01,1.054906273422555074e+01,nan,nan,7.295000000000000284e+01,1.054906273422555074e+01,nan,nan
7.300000000000000000e+01,1.025187831022554619e+01,nan,nan,7.300000000000000000e+01,1.025187831022554619e+01,nan,nan
7.304999999999999716e+01,9.952177201409666552e+00,nan,nan,7.304999999999999716e+01,9.952177201409666552e+00,nan,nan
7.310000000000000853e+01,9.652953922189102087e+00,nan,nan,7.310000000000000853e+01,9.652953922189102087e+00,nan,nan
7.315000000000000568e+01,9.357198212659927350e+00,nan,nan,7.315000000000000568e+01,9.357198212659927350e+00,nan,nan
7.320000000000000284e+01,9.067865166107832664e+00,nan,nan,7.320000000000000284e+01,9.067865166107832664e+00,nan,nan
7.325000000000000000e+01,8.787845702693179106e+00,nan,nan,7.325000000000000000e+01,8.787845702693179106e+00,nan,nan
7.329999999999999716e+01,8.519937684332273165e+00,nan,nan,7.329999999999999716e+01,8.519937684332273165e+00,nan,nan
7.335000000000000853e+01,8.266817959385894810e+00,nan,nan,7.335000000000000853e+01,8.266817959385894810e+00,nan,nan
7.340000000000000568e+01,8.031015616475592367e+00,nan,nan,7.340000000000000568e+01,8.031015616475592367e+00,nan,nan
7.345000000000000284e+01,7.814886714665759904e+00,nan,nan,7.345000000000000284e+01,7.814886714665759904e+00,nan,nan
7.350000000000000000e+01,7.620590742500565007e+00,nan,nan,7.350000000000000000e+01,7.620590742500565007e+00,nan,nan
7.354999999999999716e+01,7.450069041108172030e+00,nan,nan,7.354999999999999716e+01,7.450069041108172030e+00,nan,nan
7.360000000000000853e+01,7.305025406961877188e+00,nan,nan,7.360000000000000853e+01,7.305025406961877188e+00,nan,nan
7.365000000000000568e+01,7.186909068109100573e+00,nan,nan,7.365000000000000568e+01,7.186909068109100573e+00,nan,nan
7.370000000000000284e+01,7.096900203963543596e+00,nan,nan,7.370000000000000284e+01,7.096900203963543596e+00,nan,nan
7.375000000000000000e+01,7.035898153342774464e+00,nan,nan,7.375000000000000000e+01,7.035898153342774464e+00,nan,nan
7.379999999999999716e+01,7.004512428571996630e+00,nan,nan,7.379999999999999716e+01,7.004512428571996630e+00,nan,nan
7.385000000000000853e+01,7.003056625438384586e+00,nan,nan,7.385000000000000853e+01,7.003056625438384586e+00,nan,nan
7.390000000000000568e+01,7.031545289845625213e+00,nan,nan,7.390000000000000568e+01,7.031545289845625213e+00,nan,nan
7.395000000000000284e+01,7.089693772476056921e+00,nan,nan,7.395000000000000284e+01,7.089693772476056921e+00,nan,nan
7.400000000000000000e+01,7.176921072912568533e+00,nan,nan,7.400000000000000000e+01,7.176921072912568533e+00,nan,nan
7.404999999999999716e+01,7.292355644802711367e+00,nan,nan,7.404999999999999716e+01,7.292355644802711367e+00,nan,nan
7.410000000000000853e+01,7.434844104061800962e+00,nan,nan,7.410000000000000853e+01,7.434844104061800962e+00,nan,nan
7.415000000000000568e+01,7.602962753105258820e+00,nan,nan,7.415000000000000568e+01,7.602962753105258820e+00,nan,nan
7.420000000000000284e+01,7.795031805964519833e+00,nan,nan,7.420000000000000284e+01,7.795031805964519833e+00,nan,nan
7.425000000000000000e+01,8.009132172153000440e+00,nan,nan,7.425000000000000000e+01,8.009132172153000440e+00,nan,nan
7.429999999999999716e+01,8.243124631583917505e+00,nan,nan,7.429999999999999716e+01,8.243124631583917505e+00,nan,nan
7.435000000000000853e+01,8.494671208950336450e+00,nan,nan,7.435000000000000853e+01,8.494671208950336450e+00,nan,nan
7.440000000000000568e+01,8.761258534001310494e+00,nan,nan,7.440000000000000568e+01,8.761258534001310494e+00,nan,nan
7.445000000000000284e+01,9.040222954307052916e+00,nan,nan,7.445000000000000284e+01,9.040222954307052916e+00,nan,nan
7.450000000000000000e+01,9.328777149593248552e+00,nan,nan,7.450000000000000000e+01,9.328777149593248552e+00,nan,nan
